CustomerID,total_orders,total_quantity,total_spend,avg_order_value,avg_unit_price,avg_items_in_cart,products_bought,coupon_orders,delivered_orders,cancelled_orders,returned_orders,shipped_orders,first_order_date,last_order_date,customer_lifetime_days,orders_per_active_day,coupon_rate,delivery_rate,cancel_rate,return_rate,avg_quantity_per_order,cart_to_quantity_ratio,spend_per_product,cluster,persona
C18724,1,1,616.1,616.1,616.1,6.0,1,0,0,0,1,0,2024-06-09,2024-06-09,0,1.0,0.0,0.0,0.0,1.0,1.0,5.9999999939999995,616.1,0,One-Time / Occasional Shoppers
C18820,1,5,2573.0,2573.0,514.6,10.0,1,1,1,0,0,0,2023-06-12,2023-06-12,0,1.0,1.0,1.0,0.0,0.0,5.0,1.9999999996,2573.0,0,One-Time / Occasional Shoppers
C18826,1,3,1443.3,1443.3,481.1,3.0,1,1,0,0,1,0,2023-08-29,2023-08-29,0,1.0,1.0,0.0,0.0,1.0,3.0,0.9999999996666666,1443.3,0,One-Time / Occasional Shoppers
C18944,1,4,1575.2,1575.2,393.8,7.0,1,1,0,0,0,0,2023-01-20,2023-01-20,0,1.0,1.0,0.0,0.0,0.0,4.0,1.7499999995625,1575.2,0,One-Time / Occasional Shoppers
C18984,1,3,1767.9,1767.9,589.3,6.0,1,1,0,0,1,0,2024-04-04,2024-04-04,0,1.0,1.0,0.0,0.0,1.0,3.0,1.9999999993333333,1767.9,0,One-Time / Occasional Shoppers
C19071,1,3,1352.94,1352.94,450.98,8.0,1,1,0,0,0,1,2025-02-24,2025-02-24,0,1.0,1.0,0.0,0.0,0.0,3.0,2.6666666657777776,1352.94,0,One-Time / Occasional Shoppers
C19266,1,3,442.17,442.17,147.39,3.0,1,0,0,0,1,0,2023-03-04,2023-03-04,0,1.0,0.0,0.0,0.0,1.0,3.0,0.9999999996666666,442.17,0,One-Time / Occasional Shoppers
C19368,1,2,646.44,646.44,323.22,7.0,1,0,1,0,0,0,2025-04-18,2025-04-18,0,1.0,0.0,1.0,0.0,0.0,2.0,3.49999999825,646.44,0,One-Time / Occasional Shoppers
C19384,1,4,351.16,351.16,87.79,6.0,1,1,0,1,0,0,2023-12-24,2023-12-24,0,1.0,1.0,0.0,1.0,0.0,4.0,1.499999999625,351.16,0,One-Time / Occasional Shoppers
C19402,1,4,1204.68,1204.68,301.17,6.0,1,0,0,1,0,0,2023-12-19,2023-12-19,0,1.0,0.0,0.0,1.0,0.0,4.0,1.499999999625,1204.68,0,One-Time / Occasional Shoppers
C19439,1,1,440.34,440.34,440.34,2.0,1,1,0,0,0,1,2025-06-05,2025-06-05,0,1.0,1.0,0.0,0.0,0.0,1.0,1.9999999979999998,440.34,0,One-Time / Occasional Shoppers
C19451,1,4,2357.76,2357.76,589.44,5.0,1,0,0,0,1,0,2024-12-22,2024-12-22,0,1.0,0.0,0.0,0.0,1.0,4.0,1.2499999996875,2357.76,0,One-Time / Occasional Shoppers
C19648,1,4,2673.44,2673.44,668.36,5.0,1,1,0,1,0,0,2024-09-20,2024-09-20,0,1.0,1.0,0.0,1.0,0.0,4.0,1.2499999996875,2673.44,0,One-Time / Occasional Shoppers
C19722,1,1,596.24,596.24,596.24,4.0,1,1,0,0,1,0,2024-05-31,2024-05-31,0,1.0,1.0,0.0,0.0,1.0,1.0,3.9999999959999997,596.24,0,One-Time / Occasional Shoppers
C19742,1,1,332.09,332.09,332.09,5.0,1,1,0,0,1,0,2023-09-13,2023-09-13,0,1.0,1.0,0.0,0.0,1.0,1.0,4.999999995,332.09,0,One-Time / Occasional Shoppers
C19759,1,2,1176.6,1176.6,588.3,2.0,1,1,0,0,0,0,2025-01-02,2025-01-02,0,1.0,1.0,0.0,0.0,0.0,2.0,0.9999999995,1176.6,0,One-Time / Occasional Shoppers
C19937,1,1,438.34,438.34,438.34,5.0,1,1,0,0,1,0,2025-05-26,2025-05-26,0,1.0,1.0,0.0,0.0,1.0,1.0,4.999999995,438.34,0,One-Time / Occasional Shoppers
C20077,1,4,2372.88,2372.88,593.22,8.0,1,1,0,1,0,0,2024-03-06,2024-03-06,0,1.0,1.0,0.0,1.0,0.0,4.0,1.9999999995,2372.88,0,One-Time / Occasional Shoppers
C20095,1,2,1325.06,1325.06,662.53,5.0,1,0,0,1,0,0,2024-03-04,2024-03-04,0,1.0,0.0,0.0,1.0,0.0,2.0,2.49999999875,1325.06,0,One-Time / Occasional Shoppers
C20124,1,2,177.46,177.46,88.73,5.0,1,0,0,0,0,0,2023-12-18,2023-12-18,0,1.0,0.0,0.0,0.0,0.0,2.0,2.49999999875,177.46,0,One-Time / Occasional Shoppers
C20212,1,3,1834.35,1834.35,611.45,4.0,1,1,0,0,0,0,2023-12-05,2023-12-05,0,1.0,1.0,0.0,0.0,0.0,3.0,1.3333333328888888,1834.35,0,One-Time / Occasional Shoppers
C20256,1,3,1616.22,1616.22,538.74,6.0,1,1,0,0,0,1,2024-12-11,2024-12-11,0,1.0,1.0,0.0,0.0,0.0,3.0,1.9999999993333333,1616.22,0,One-Time / Occasional Shoppers
C20257,1,5,1343.9,1343.9,268.78,7.0,1,1,1,0,0,0,2023-12-29,2023-12-29,0,1.0,1.0,1.0,0.0,0.0,5.0,1.3999999997199999,1343.9,0,One-Time / Occasional Shoppers
C20286,1,1,571.9,571.9,571.9,1.0,1,1,0,0,0,0,2024-09-16,2024-09-16,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,571.9,0,One-Time / Occasional Shoppers
C20338,1,1,370.85,370.85,370.85,2.0,1,1,1,0,0,0,2024-12-24,2024-12-24,0,1.0,1.0,1.0,0.0,0.0,1.0,1.9999999979999998,370.85,0,One-Time / Occasional Shoppers
C20357,1,3,2077.32,2077.32,692.44,8.0,1,1,0,1,0,0,2024-06-12,2024-06-12,0,1.0,1.0,0.0,1.0,0.0,3.0,2.6666666657777776,2077.32,0,One-Time / Occasional Shoppers
C20448,1,2,296.44,296.44,148.22,7.0,1,1,1,0,0,0,2023-08-15,2023-08-15,0,1.0,1.0,1.0,0.0,0.0,2.0,3.49999999825,296.44,0,One-Time / Occasional Shoppers
C20512,1,4,2763.12,2763.12,690.78,9.0,1,0,0,0,0,1,2023-07-19,2023-07-19,0,1.0,0.0,0.0,0.0,0.0,4.0,2.2499999994375,2763.12,0,One-Time / Occasional Shoppers
C20624,1,1,479.56,479.56,479.56,1.0,1,1,0,0,1,0,2025-03-15,2025-03-15,0,1.0,1.0,0.0,0.0,1.0,1.0,0.9999999989999999,479.56,0,One-Time / Occasional Shoppers
C20643,1,4,2011.96,2011.96,502.99,4.0,1,1,0,0,0,1,2024-02-16,2024-02-16,0,1.0,1.0,0.0,0.0,0.0,4.0,0.99999999975,2011.96,0,One-Time / Occasional Shoppers
C20670,1,2,935.82,935.82,467.91,5.0,1,1,0,0,1,0,2024-04-09,2024-04-09,0,1.0,1.0,0.0,0.0,1.0,2.0,2.49999999875,935.82,0,One-Time / Occasional Shoppers
C20731,1,4,1777.76,1777.76,444.44,8.0,1,1,0,1,0,0,2023-05-19,2023-05-19,0,1.0,1.0,0.0,1.0,0.0,4.0,1.9999999995,1777.76,0,One-Time / Occasional Shoppers
C20752,1,1,572.13,572.13,572.13,4.0,1,1,0,1,0,0,2023-12-22,2023-12-22,0,1.0,1.0,0.0,1.0,0.0,1.0,3.9999999959999997,572.13,0,One-Time / Occasional Shoppers
C20817,1,5,3078.35,3078.35,615.67,6.0,1,1,0,0,0,0,2023-05-16,2023-05-16,0,1.0,1.0,0.0,0.0,0.0,5.0,1.19999999976,3078.35,0,One-Time / Occasional Shoppers
C20861,1,5,2441.75,2441.75,488.35,9.0,1,1,0,0,1,0,2025-05-19,2025-05-19,0,1.0,1.0,0.0,0.0,1.0,5.0,1.79999999964,2441.75,0,One-Time / Occasional Shoppers
C20881,1,2,1288.1,1288.1,644.05,5.0,1,1,0,1,0,0,2023-07-18,2023-07-18,0,1.0,1.0,0.0,1.0,0.0,2.0,2.49999999875,1288.1,0,One-Time / Occasional Shoppers
C20977,1,4,1740.48,1740.48,435.12,9.0,1,1,1,0,0,0,2023-06-11,2023-06-11,0,1.0,1.0,1.0,0.0,0.0,4.0,2.2499999994375,1740.48,0,One-Time / Occasional Shoppers
C21043,1,1,694.5,694.5,694.5,3.0,1,1,0,0,0,0,2024-07-18,2024-07-18,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,694.5,0,One-Time / Occasional Shoppers
C21126,1,1,107.04,107.04,107.04,6.0,1,1,0,1,0,0,2024-06-20,2024-06-20,0,1.0,1.0,0.0,1.0,0.0,1.0,5.9999999939999995,107.04,0,One-Time / Occasional Shoppers
C21147,1,1,335.1,335.1,335.1,6.0,1,1,0,0,0,0,2023-06-16,2023-06-16,0,1.0,1.0,0.0,0.0,0.0,1.0,5.9999999939999995,335.1,0,One-Time / Occasional Shoppers
C21167,1,4,2235.6,2235.6,558.9,9.0,1,1,0,0,0,1,2023-02-11,2023-02-11,0,1.0,1.0,0.0,0.0,0.0,4.0,2.2499999994375,2235.6,0,One-Time / Occasional Shoppers
C21181,1,2,1350.2,1350.2,675.1,4.0,1,1,0,0,0,0,2024-04-07,2024-04-07,0,1.0,1.0,0.0,0.0,0.0,2.0,1.999999999,1350.2,0,One-Time / Occasional Shoppers
C21191,2,3,647.77,323.885,243.39499999999998,2.0,2,2,1,0,0,0,2024-04-11,2025-05-16,400,0.004987531172069825,1.0,0.5,0.0,0.0,1.5,1.3333333324444443,323.885,1,Repeat / Higher-Value Shoppers
C21227,1,1,590.87,590.87,590.87,6.0,1,1,0,0,1,0,2023-02-08,2023-02-08,0,1.0,1.0,0.0,0.0,1.0,1.0,5.9999999939999995,590.87,0,One-Time / Occasional Shoppers
C21437,1,1,222.73,222.73,222.73,4.0,1,0,0,0,1,0,2024-05-10,2024-05-10,0,1.0,0.0,0.0,0.0,1.0,1.0,3.9999999959999997,222.73,0,One-Time / Occasional Shoppers
C21665,1,4,1700.72,1700.72,425.18,8.0,1,1,0,0,1,0,2023-09-30,2023-09-30,0,1.0,1.0,0.0,0.0,1.0,4.0,1.9999999995,1700.72,0,One-Time / Occasional Shoppers
C21905,1,1,298.06,298.06,298.06,3.0,1,1,0,0,0,0,2023-12-21,2023-12-21,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,298.06,0,One-Time / Occasional Shoppers
C21944,1,5,297.75,297.75,59.55,6.0,1,0,1,0,0,0,2024-03-06,2024-03-06,0,1.0,0.0,1.0,0.0,0.0,5.0,1.19999999976,297.75,0,One-Time / Occasional Shoppers
C21953,1,2,250.46,250.46,125.23,3.0,1,1,0,1,0,0,2024-09-19,2024-09-19,0,1.0,1.0,0.0,1.0,0.0,2.0,1.49999999925,250.46,0,One-Time / Occasional Shoppers
C22101,1,2,265.2,265.2,132.6,4.0,1,1,0,1,0,0,2023-03-14,2023-03-14,0,1.0,1.0,0.0,1.0,0.0,2.0,1.999999999,265.2,0,One-Time / Occasional Shoppers
C22123,1,1,672.89,672.89,672.89,1.0,1,1,0,0,0,0,2023-09-24,2023-09-24,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,672.89,0,One-Time / Occasional Shoppers
C22167,1,5,2178.3,2178.3,435.66,9.0,1,0,0,0,0,0,2023-08-20,2023-08-20,0,1.0,0.0,0.0,0.0,0.0,5.0,1.79999999964,2178.3,0,One-Time / Occasional Shoppers
C22429,1,4,604.8,604.8,151.2,9.0,1,1,0,0,0,0,2023-07-02,2023-07-02,0,1.0,1.0,0.0,0.0,0.0,4.0,2.2499999994375,604.8,0,One-Time / Occasional Shoppers
C22534,1,1,529.19,529.19,529.19,5.0,1,0,0,1,0,0,2023-01-20,2023-01-20,0,1.0,0.0,0.0,1.0,0.0,1.0,4.999999995,529.19,0,One-Time / Occasional Shoppers
C22657,1,3,1901.91,1901.91,633.97,7.0,1,1,0,0,0,0,2023-12-28,2023-12-28,0,1.0,1.0,0.0,0.0,0.0,3.0,2.3333333325555556,1901.91,0,One-Time / Occasional Shoppers
C22783,1,4,2771.64,2771.64,692.91,9.0,1,1,0,0,0,0,2024-09-11,2024-09-11,0,1.0,1.0,0.0,0.0,0.0,4.0,2.2499999994375,2771.64,0,One-Time / Occasional Shoppers
C22919,1,1,195.86,195.86,195.86,3.0,1,0,0,0,0,0,2025-05-10,2025-05-10,0,1.0,0.0,0.0,0.0,0.0,1.0,2.9999999969999998,195.86,0,One-Time / Occasional Shoppers
C22981,1,3,472.2,472.2,157.4,7.0,1,1,0,1,0,0,2024-04-15,2024-04-15,0,1.0,1.0,0.0,1.0,0.0,3.0,2.3333333325555556,472.2,0,One-Time / Occasional Shoppers
C22991,1,1,252.68,252.68,252.68,1.0,1,0,0,1,0,0,2025-03-31,2025-03-31,0,1.0,0.0,0.0,1.0,0.0,1.0,0.9999999989999999,252.68,0,One-Time / Occasional Shoppers
C23279,1,2,87.34,87.34,43.67,4.0,1,1,0,0,1,0,2023-07-25,2023-07-25,0,1.0,1.0,0.0,0.0,1.0,2.0,1.999999999,87.34,0,One-Time / Occasional Shoppers
C23334,1,1,331.06,331.06,331.06,5.0,1,1,0,0,0,0,2024-05-16,2024-05-16,0,1.0,1.0,0.0,0.0,0.0,1.0,4.999999995,331.06,0,One-Time / Occasional Shoppers
C23405,1,4,2780.4,2780.4,695.1,8.0,1,0,0,0,1,0,2024-08-23,2024-08-23,0,1.0,0.0,0.0,0.0,1.0,4.0,1.9999999995,2780.4,0,One-Time / Occasional Shoppers
C23555,1,4,1633.44,1633.44,408.36,4.0,1,1,0,1,0,0,2023-10-16,2023-10-16,0,1.0,1.0,0.0,1.0,0.0,4.0,0.99999999975,1633.44,0,One-Time / Occasional Shoppers
C23637,1,1,553.56,553.56,553.56,5.0,1,0,0,1,0,0,2023-05-31,2023-05-31,0,1.0,0.0,0.0,1.0,0.0,1.0,4.999999995,553.56,0,One-Time / Occasional Shoppers
C23899,1,5,1358.45,1358.45,271.69,7.0,1,1,0,0,1,0,2025-03-26,2025-03-26,0,1.0,1.0,0.0,0.0,1.0,5.0,1.3999999997199999,1358.45,0,One-Time / Occasional Shoppers
C23917,1,1,127.55,127.55,127.55,3.0,1,1,0,0,0,1,2023-04-27,2023-04-27,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,127.55,0,One-Time / Occasional Shoppers
C23947,1,1,120.98,120.98,120.98,6.0,1,1,1,0,0,0,2023-05-18,2023-05-18,0,1.0,1.0,1.0,0.0,0.0,1.0,5.9999999939999995,120.98,0,One-Time / Occasional Shoppers
C23978,1,1,576.35,576.35,576.35,1.0,1,1,0,0,1,0,2024-09-30,2024-09-30,0,1.0,1.0,0.0,0.0,1.0,1.0,0.9999999989999999,576.35,0,One-Time / Occasional Shoppers
C24047,1,4,937.8,937.8,234.45,9.0,1,1,0,1,0,0,2023-05-06,2023-05-06,0,1.0,1.0,0.0,1.0,0.0,4.0,2.2499999994375,937.8,0,One-Time / Occasional Shoppers
C24212,1,3,322.08,322.08,107.36,5.0,1,1,1,0,0,0,2023-10-08,2023-10-08,0,1.0,1.0,1.0,0.0,0.0,3.0,1.6666666661111111,322.08,0,One-Time / Occasional Shoppers
C24301,1,2,1284.08,1284.08,642.04,4.0,1,1,1,0,0,0,2024-10-26,2024-10-26,0,1.0,1.0,1.0,0.0,0.0,2.0,1.999999999,1284.08,0,One-Time / Occasional Shoppers
C24347,1,2,646.9,646.9,323.45,5.0,1,1,0,0,1,0,2025-02-16,2025-02-16,0,1.0,1.0,0.0,0.0,1.0,2.0,2.49999999875,646.9,0,One-Time / Occasional Shoppers
C24369,1,3,1079.19,1079.19,359.73,7.0,1,1,0,0,1,0,2024-03-13,2024-03-13,0,1.0,1.0,0.0,0.0,1.0,3.0,2.3333333325555556,1079.19,0,One-Time / Occasional Shoppers
C24751,1,5,2506.3,2506.3,501.26,10.0,1,1,0,0,0,1,2023-12-07,2023-12-07,0,1.0,1.0,0.0,0.0,0.0,5.0,1.9999999996,2506.3,0,One-Time / Occasional Shoppers
C24765,1,2,719.72,719.72,359.86,4.0,1,0,0,1,0,0,2024-07-04,2024-07-04,0,1.0,0.0,0.0,1.0,0.0,2.0,1.999999999,719.72,0,One-Time / Occasional Shoppers
C24769,1,2,57.1,57.1,28.55,7.0,1,1,0,0,0,1,2023-11-05,2023-11-05,0,1.0,1.0,0.0,0.0,0.0,2.0,3.49999999825,57.1,0,One-Time / Occasional Shoppers
C24884,1,1,260.26,260.26,260.26,5.0,1,1,0,0,0,0,2024-07-22,2024-07-22,0,1.0,1.0,0.0,0.0,0.0,1.0,4.999999995,260.26,0,One-Time / Occasional Shoppers
C24901,1,3,299.7,299.7,99.9,8.0,1,1,1,0,0,0,2023-05-05,2023-05-05,0,1.0,1.0,1.0,0.0,0.0,3.0,2.6666666657777776,299.7,0,One-Time / Occasional Shoppers
C25110,1,2,126.42,126.42,63.21,4.0,1,1,0,1,0,0,2025-06-30,2025-06-30,0,1.0,1.0,0.0,1.0,0.0,2.0,1.999999999,126.42,0,One-Time / Occasional Shoppers
C25123,1,1,629.21,629.21,629.21,2.0,1,1,0,0,0,0,2023-05-26,2023-05-26,0,1.0,1.0,0.0,0.0,0.0,1.0,1.9999999979999998,629.21,0,One-Time / Occasional Shoppers
C25149,1,4,1054.48,1054.48,263.62,5.0,1,1,0,0,0,1,2023-09-29,2023-09-29,0,1.0,1.0,0.0,0.0,0.0,4.0,1.2499999996875,1054.48,0,One-Time / Occasional Shoppers
C25162,1,2,688.36,688.36,344.18,7.0,1,0,0,0,0,1,2023-11-09,2023-11-09,0,1.0,0.0,0.0,0.0,0.0,2.0,3.49999999825,688.36,0,One-Time / Occasional Shoppers
C25268,1,1,665.11,665.11,665.11,3.0,1,1,0,0,0,0,2025-03-04,2025-03-04,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,665.11,0,One-Time / Occasional Shoppers
C25276,1,5,3313.9,3313.9,662.78,9.0,1,1,0,0,0,1,2023-05-26,2023-05-26,0,1.0,1.0,0.0,0.0,0.0,5.0,1.79999999964,3313.9,0,One-Time / Occasional Shoppers
C25316,1,2,79.06,79.06,39.53,3.0,1,1,0,0,0,1,2024-06-27,2024-06-27,0,1.0,1.0,0.0,0.0,0.0,2.0,1.49999999925,79.06,0,One-Time / Occasional Shoppers
C25382,1,5,454.35,454.35,90.87,5.0,1,0,0,0,0,0,2023-06-24,2023-06-24,0,1.0,0.0,0.0,0.0,0.0,5.0,0.9999999998,454.35,0,One-Time / Occasional Shoppers
C25406,1,1,161.24,161.24,161.24,3.0,1,1,0,0,0,0,2024-12-18,2024-12-18,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,161.24,0,One-Time / Occasional Shoppers
C25445,1,5,658.5,658.5,131.7,8.0,1,1,0,0,0,1,2025-01-29,2025-01-29,0,1.0,1.0,0.0,0.0,0.0,5.0,1.59999999968,658.5,0,One-Time / Occasional Shoppers
C25503,1,2,211.14,211.14,105.57,5.0,1,1,0,0,1,0,2023-12-13,2023-12-13,0,1.0,1.0,0.0,0.0,1.0,2.0,2.49999999875,211.14,0,One-Time / Occasional Shoppers
C25534,1,5,984.2,984.2,196.84,5.0,1,1,1,0,0,0,2023-01-23,2023-01-23,0,1.0,1.0,1.0,0.0,0.0,5.0,0.9999999998,984.2,0,One-Time / Occasional Shoppers
C25580,1,4,1563.36,1563.36,390.84,9.0,1,1,0,1,0,0,2023-03-02,2023-03-02,0,1.0,1.0,0.0,1.0,0.0,4.0,2.2499999994375,1563.36,0,One-Time / Occasional Shoppers
C25587,1,4,48.4,48.4,12.1,8.0,1,0,0,1,0,0,2024-12-09,2024-12-09,0,1.0,0.0,0.0,1.0,0.0,4.0,1.9999999995,48.4,0,One-Time / Occasional Shoppers
C25783,1,5,1253.4,1253.4,250.68,8.0,1,1,0,0,0,1,2025-03-22,2025-03-22,0,1.0,1.0,0.0,0.0,0.0,5.0,1.59999999968,1253.4,0,One-Time / Occasional Shoppers
C25841,1,3,904.6500000000001,904.6500000000001,301.55,5.0,1,1,1,0,0,0,2024-05-29,2024-05-29,0,1.0,1.0,1.0,0.0,0.0,3.0,1.6666666661111111,904.6500000000001,0,One-Time / Occasional Shoppers
C25918,1,5,666.9499999999999,666.9499999999999,133.39,6.0,1,1,1,0,0,0,2023-08-03,2023-08-03,0,1.0,1.0,1.0,0.0,0.0,5.0,1.19999999976,666.9499999999999,0,One-Time / Occasional Shoppers
C25967,1,5,1709.8,1709.8,341.96,6.0,1,0,1,0,0,0,2024-01-16,2024-01-16,0,1.0,0.0,1.0,0.0,0.0,5.0,1.19999999976,1709.8,0,One-Time / Occasional Shoppers
C26118,1,2,144.78,144.78,72.39,7.0,1,1,1,0,0,0,2023-03-26,2023-03-26,0,1.0,1.0,1.0,0.0,0.0,2.0,3.49999999825,144.78,0,One-Time / Occasional Shoppers
C26137,1,2,856.18,856.18,428.09,6.0,1,0,0,0,1,0,2025-03-12,2025-03-12,0,1.0,0.0,0.0,0.0,1.0,2.0,2.9999999985,856.18,0,One-Time / Occasional Shoppers
C26152,1,2,972.7,972.7,486.35,6.0,1,1,0,0,0,0,2024-06-14,2024-06-14,0,1.0,1.0,0.0,0.0,0.0,2.0,2.9999999985,972.7,0,One-Time / Occasional Shoppers
C26163,1,5,625.1,625.1,125.02,9.0,1,1,0,0,0,0,2024-07-03,2024-07-03,0,1.0,1.0,0.0,0.0,0.0,5.0,1.79999999964,625.1,0,One-Time / Occasional Shoppers
C26188,1,1,618.68,618.68,618.68,6.0,1,1,1,0,0,0,2023-04-20,2023-04-20,0,1.0,1.0,1.0,0.0,0.0,1.0,5.9999999939999995,618.68,0,One-Time / Occasional Shoppers
C26210,1,3,1334.25,1334.25,444.75,6.0,1,1,1,0,0,0,2023-11-27,2023-11-27,0,1.0,1.0,1.0,0.0,0.0,3.0,1.9999999993333333,1334.25,0,One-Time / Occasional Shoppers
C26223,1,1,657.07,657.07,657.07,4.0,1,1,0,0,0,0,2024-10-04,2024-10-04,0,1.0,1.0,0.0,0.0,0.0,1.0,3.9999999959999997,657.07,0,One-Time / Occasional Shoppers
C26340,1,2,369.2,369.2,184.6,7.0,1,1,1,0,0,0,2024-03-13,2024-03-13,0,1.0,1.0,1.0,0.0,0.0,2.0,3.49999999825,369.2,0,One-Time / Occasional Shoppers
C26364,1,4,1314.24,1314.24,328.56,4.0,1,1,0,0,1,0,2023-04-16,2023-04-16,0,1.0,1.0,0.0,0.0,1.0,4.0,0.99999999975,1314.24,0,One-Time / Occasional Shoppers
C26445,1,3,1500.24,1500.24,500.08,6.0,1,0,0,0,1,0,2023-06-30,2023-06-30,0,1.0,0.0,0.0,0.0,1.0,3.0,1.9999999993333333,1500.24,0,One-Time / Occasional Shoppers
C26637,1,5,869.8000000000001,869.8000000000001,173.96,8.0,1,1,0,0,0,0,2023-08-31,2023-08-31,0,1.0,1.0,0.0,0.0,0.0,5.0,1.59999999968,869.8000000000001,0,One-Time / Occasional Shoppers
C26718,1,4,1052.36,1052.36,263.09,8.0,1,1,0,0,0,1,2025-01-30,2025-01-30,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,1052.36,0,One-Time / Occasional Shoppers
C26767,1,1,303.6,303.6,303.6,5.0,1,1,0,0,0,1,2023-08-10,2023-08-10,0,1.0,1.0,0.0,0.0,0.0,1.0,4.999999995,303.6,0,One-Time / Occasional Shoppers
C26817,1,2,268.56,268.56,134.28,2.0,1,0,0,1,0,0,2025-04-02,2025-04-02,0,1.0,0.0,0.0,1.0,0.0,2.0,0.9999999995,268.56,0,One-Time / Occasional Shoppers
C26966,1,5,1872.9,1872.9,374.58,10.0,1,1,0,1,0,0,2023-05-06,2023-05-06,0,1.0,1.0,0.0,1.0,0.0,5.0,1.9999999996,1872.9,0,One-Time / Occasional Shoppers
C27070,1,4,2612.52,2612.52,653.13,8.0,1,1,0,0,0,1,2024-10-07,2024-10-07,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,2612.52,0,One-Time / Occasional Shoppers
C27072,1,3,463.11,463.11,154.37,4.0,1,0,1,0,0,0,2025-06-15,2025-06-15,0,1.0,0.0,1.0,0.0,0.0,3.0,1.3333333328888888,463.11,0,One-Time / Occasional Shoppers
C27078,1,5,1181.9,1181.9,236.38,7.0,1,0,0,0,1,0,2024-11-02,2024-11-02,0,1.0,0.0,0.0,0.0,1.0,5.0,1.3999999997199999,1181.9,0,One-Time / Occasional Shoppers
C27202,1,5,3267.35,3267.35,653.47,10.0,1,1,0,1,0,0,2024-08-19,2024-08-19,0,1.0,1.0,0.0,1.0,0.0,5.0,1.9999999996,3267.35,0,One-Time / Occasional Shoppers
C27203,1,5,1040.85,1040.85,208.17,6.0,1,1,0,0,1,0,2023-02-16,2023-02-16,0,1.0,1.0,0.0,0.0,1.0,5.0,1.19999999976,1040.85,0,One-Time / Occasional Shoppers
C27305,1,2,1390.58,1390.58,695.29,6.0,1,1,0,0,0,0,2024-07-25,2024-07-25,0,1.0,1.0,0.0,0.0,0.0,2.0,2.9999999985,1390.58,0,One-Time / Occasional Shoppers
C27401,1,3,1619.73,1619.73,539.91,8.0,1,0,1,0,0,0,2024-11-24,2024-11-24,0,1.0,0.0,1.0,0.0,0.0,3.0,2.6666666657777776,1619.73,0,One-Time / Occasional Shoppers
C27430,1,5,474.25,474.25,94.85,6.0,1,1,0,0,0,1,2025-02-04,2025-02-04,0,1.0,1.0,0.0,0.0,0.0,5.0,1.19999999976,474.25,0,One-Time / Occasional Shoppers
C27435,1,5,2104.9,2104.9,420.98,7.0,1,1,1,0,0,0,2024-05-27,2024-05-27,0,1.0,1.0,1.0,0.0,0.0,5.0,1.3999999997199999,2104.9,0,One-Time / Occasional Shoppers
C27438,1,1,70.32,70.32,70.32,4.0,1,1,0,0,1,0,2023-11-11,2023-11-11,0,1.0,1.0,0.0,0.0,1.0,1.0,3.9999999959999997,70.32,0,One-Time / Occasional Shoppers
C27613,1,4,2462.6,2462.6,615.65,9.0,1,1,1,0,0,0,2024-06-27,2024-06-27,0,1.0,1.0,1.0,0.0,0.0,4.0,2.2499999994375,2462.6,0,One-Time / Occasional Shoppers
C27898,1,5,2513.55,2513.55,502.71,7.0,1,1,0,0,0,1,2023-10-09,2023-10-09,0,1.0,1.0,0.0,0.0,0.0,5.0,1.3999999997199999,2513.55,0,One-Time / Occasional Shoppers
C28049,1,2,1293.38,1293.38,646.69,7.0,1,1,0,0,0,1,2023-05-21,2023-05-21,0,1.0,1.0,0.0,0.0,0.0,2.0,3.49999999825,1293.38,0,One-Time / Occasional Shoppers
C28152,1,3,1714.59,1714.59,571.53,6.0,1,1,1,0,0,0,2025-05-12,2025-05-12,0,1.0,1.0,1.0,0.0,0.0,3.0,1.9999999993333333,1714.59,0,One-Time / Occasional Shoppers
C28386,1,1,277.09,277.09,277.09,2.0,1,1,0,0,1,0,2024-04-06,2024-04-06,0,1.0,1.0,0.0,0.0,1.0,1.0,1.9999999979999998,277.09,0,One-Time / Occasional Shoppers
C28406,1,1,23.53,23.53,23.53,2.0,1,1,1,0,0,0,2025-05-17,2025-05-17,0,1.0,1.0,1.0,0.0,0.0,1.0,1.9999999979999998,23.53,0,One-Time / Occasional Shoppers
C28552,1,2,29.86,29.86,14.93,4.0,1,0,0,0,0,1,2025-02-25,2025-02-25,0,1.0,0.0,0.0,0.0,0.0,2.0,1.999999999,29.86,0,One-Time / Occasional Shoppers
C28648,1,4,1895.44,1895.44,473.86,7.0,1,1,1,0,0,0,2024-04-28,2024-04-28,0,1.0,1.0,1.0,0.0,0.0,4.0,1.7499999995625,1895.44,0,One-Time / Occasional Shoppers
